Orig_country,Orig_City_name,Dest_country,Dest_City_name,year,month,Total_Est_Pax
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2018,1,20118
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2018,2,17536
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2018,3,19610
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2018,4,21404
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2018,5,18582
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2018,6,18154
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2018,7,18774
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2018,8,19436
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2018,9,19238
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2018,10,21618
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2018,11,22081
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2018,12,20710
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2019,1,21842
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2019,2,20514
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2019,3,23701
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2019,4,23732
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2019,5,20128
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2019,6,23198
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2019,7,19919
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2019,8,18639
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2019,9,20114
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2019,10,21967
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2019,11,22222
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2019,12,23524
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2020,1,22202
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2020,2,19131
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2020,3,6085
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2020,4,3693
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2020,5,3218
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2020,6,2891
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2020,7,3611
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2020,8,3764
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2020,9,2611
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2020,10,2630
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2020,11,2777
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2020,12,3126
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2021,1,2515
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2021,2,2243
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2021,3,2506
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2021,4,3019
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2021,5,3496
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2021,6,4610
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2021,7,3589
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2021,8,3117
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2021,9,2817
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2021,10,3004
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2021,11,3674
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2021,12,4064
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2022,1,3650
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2022,2,3407
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2022,3,4288
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2022,4,6512
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2022,5,6372
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2022,6,9379
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2022,7,10867
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2022,8,12086
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2022,9,11016
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2022,10,13744
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2022,11,14859
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2022,12,16433
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2023,1,15130
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2023,2,14434
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2023,3,16139
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2023,4,16384
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2023,5,17726
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2023,6,17407
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2023,7,18518
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2023,8,16931
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2023,9,17022
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2023,10,19861
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2023,11,18587
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2023,12,19072
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2024,1,17784
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2024,2,16704
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2024,3,15707
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2024,4,19406
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2024,5,18827
Indonesia,Jakarta-Metro,South Korea,Seoul-Metro,2024,6,18503
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2018,1,10735
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2018,2,10188
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2018,3,9576
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2018,4,11151
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2018,5,13333
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2018,6,12680
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2018,7,13312
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2018,8,13516
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2018,9,12351
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2018,10,13248
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2018,11,13416
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2018,12,14398
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2019,1,13727
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2019,2,14458
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2019,3,14777
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2019,4,12934
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2019,5,15537
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2019,6,16745
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2019,7,17572
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2019,8,19972
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2019,9,16686
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2019,10,15156
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2019,11,19079
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2019,12,17882
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2020,1,18636
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2020,2,14556
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2020,3,5478
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2020,4,1483
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2020,5,899
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2020,6,589
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2020,7,1479
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2020,8,1671
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2020,9,1370
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2020,10,1032
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2020,11,1395
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2020,12,1527
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2021,1,1093
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2021,2,993
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2021,3,1362
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2021,4,1452
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2021,5,957
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2021,6,2158
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2021,7,544
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2021,8,527
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2021,9,656
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2021,10,1067
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2021,11,965
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2021,12,1659
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2022,1,1704
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2022,2,1629
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2022,3,2006
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2022,4,2006
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2022,5,2683
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2022,6,2833
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2022,7,4561
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2022,8,6037
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2022,9,5685
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2022,10,9540
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2022,11,15944
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2022,12,12522
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2023,1,13522
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2023,2,12811
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2023,3,12487
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2023,4,11588
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2023,5,14817
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2023,6,15458
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2023,7,18198
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2023,8,20440
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2023,9,17147
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2023,10,19569
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2023,11,15686
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2023,12,17039
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2024,1,17478
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2024,2,15932
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2024,3,16222
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2024,4,15912
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2024,5,18034
Indonesia,Denpasar-Bali,South Korea,Seoul-Metro,2024,6,18686
Indonesia,Jakarta-Metro,South Korea,Busan,2018,1,1373
Indonesia,Jakarta-Metro,South Korea,Busan,2018,2,1479
Indonesia,Jakarta-Metro,South Korea,Busan,2018,3,1394
Indonesia,Jakarta-Metro,South Korea,Busan,2018,4,2254
Indonesia,Jakarta-Metro,South Korea,Busan,2018,5,2124
Indonesia,Jakarta-Metro,South Korea,Busan,2018,6,2472
Indonesia,Jakarta-Metro,South Korea,Busan,2018,7,2523
Indonesia,Jakarta-Metro,South Korea,Busan,2018,8,1775
Indonesia,Jakarta-Metro,South Korea,Busan,2018,9,1537
Indonesia,Jakarta-Metro,South Korea,Busan,2018,10,1500
Indonesia,Jakarta-Metro,South Korea,Busan,2018,11,1444
Indonesia,Jakarta-Metro,South Korea,Busan,2018,12,1689
Indonesia,Jakarta-Metro,South Korea,Busan,2019,1,1668
Indonesia,Jakarta-Metro,South Korea,Busan,2019,2,1329
Indonesia,Jakarta-Metro,South Korea,Busan,2019,3,1670
Indonesia,Jakarta-Metro,South Korea,Busan,2019,4,1698
Indonesia,Jakarta-Metro,South Korea,Busan,2019,5,3016
Indonesia,Jakarta-Metro,South Korea,Busan,2019,6,2699
Indonesia,Jakarta-Metro,South Korea,Busan,2019,7,2357
Indonesia,Jakarta-Metro,South Korea,Busan,2019,8,1906
Indonesia,Jakarta-Metro,South Korea,Busan,2019,9,1646
Indonesia,Jakarta-Metro,South Korea,Busan,2019,10,1621
Indonesia,Jakarta-Metro,South Korea,Busan,2019,11,1946
Indonesia,Jakarta-Metro,South Korea,Busan,2019,12,2020
Indonesia,Jakarta-Metro,South Korea,Busan,2020,1,1650
Indonesia,Jakarta-Metro,South Korea,Busan,2020,2,1452
Indonesia,Jakarta-Metro,South Korea,Busan,2020,3,713
Indonesia,Jakarta-Metro,South Korea,Busan,2020,4,72
Indonesia,Jakarta-Metro,South Korea,Busan,2020,5,96
Indonesia,Jakarta-Metro,South Korea,Busan,2020,6,96
Indonesia,Jakarta-Metro,South Korea,Busan,2020,7,47
Indonesia,Jakarta-Metro,South Korea,Busan,2020,8,60
Indonesia,Jakarta-Metro,South Korea,Busan,2020,9,70
Indonesia,Jakarta-Metro,South Korea,Busan,2020,10,96
Indonesia,Jakarta-Metro,South Korea,Busan,2020,11,109
Indonesia,Jakarta-Metro,South Korea,Busan,2020,12,100
Indonesia,Jakarta-Metro,South Korea,Busan,2021,1,135
Indonesia,Jakarta-Metro,South Korea,Busan,2021,2,188
Indonesia,Jakarta-Metro,South Korea,Busan,2021,3,122
Indonesia,Jakarta-Metro,South Korea,Busan,2021,7,3
Indonesia,Jakarta-Metro,South Korea,Busan,2021,8,4
Indonesia,Jakarta-Metro,South Korea,Busan,2021,9,8
Indonesia,Jakarta-Metro,South Korea,Busan,2021,10,1
Indonesia,Jakarta-Metro,South Korea,Busan,2021,11,303
Indonesia,Jakarta-Metro,South Korea,Busan,2021,12,47
Indonesia,Jakarta-Metro,South Korea,Busan,2022,1,21
Indonesia,Jakarta-Metro,South Korea,Busan,2022,2,19
Indonesia,Jakarta-Metro,South Korea,Busan,2022,3,27
Indonesia,Jakarta-Metro,South Korea,Busan,2022,4,736
Indonesia,Jakarta-Metro,South Korea,Busan,2022,5,519
Indonesia,Jakarta-Metro,South Korea,Busan,2022,6,898
Indonesia,Jakarta-Metro,South Korea,Busan,2022,7,1109
Indonesia,Jakarta-Metro,South Korea,Busan,2022,8,1107
Indonesia,Jakarta-Metro,South Korea,Busan,2022,9,982
Indonesia,Jakarta-Metro,South Korea,Busan,2022,10,1303
Indonesia,Jakarta-Metro,South Korea,Busan,2022,11,1037
Indonesia,Jakarta-Metro,South Korea,Busan,2022,12,1320
Indonesia,Jakarta-Metro,South Korea,Busan,2023,1,1083
Indonesia,Jakarta-Metro,South Korea,Busan,2023,2,1019
Indonesia,Jakarta-Metro,South Korea,Busan,2023,3,1312
Indonesia,Jakarta-Metro,South Korea,Busan,2023,4,1685
Indonesia,Jakarta-Metro,South Korea,Busan,2023,5,1821
Indonesia,Jakarta-Metro,South Korea,Busan,2023,6,1709
Indonesia,Jakarta-Metro,South Korea,Busan,2023,7,1824
Indonesia,Jakarta-Metro,South Korea,Busan,2023,8,1839
Indonesia,Jakarta-Metro,South Korea,Busan,2023,9,1819
Indonesia,Jakarta-Metro,South Korea,Busan,2023,10,1926
Indonesia,Jakarta-Metro,South Korea,Busan,2023,11,1938
Indonesia,Jakarta-Metro,South Korea,Busan,2023,12,1908
Indonesia,Jakarta-Metro,South Korea,Busan,2024,1,1824
Indonesia,Jakarta-Metro,South Korea,Busan,2024,2,1628
Indonesia,Jakarta-Metro,South Korea,Busan,2024,3,2097
Indonesia,Jakarta-Metro,South Korea,Busan,2024,4,2621
Indonesia,Jakarta-Metro,South Korea,Busan,2024,5,3297
Indonesia,Jakarta-Metro,South Korea,Busan,2024,6,2756
Indonesia,Surabaya,South Korea,Seoul-Metro,2018,1,1644
Indonesia,Surabaya,South Korea,Seoul-Metro,2018,2,1252
Indonesia,Surabaya,South Korea,Seoul-Metro,2018,3,1496
Indonesia,Surabaya,South Korea,Seoul-Metro,2018,4,1565
Indonesia,Surabaya,South Korea,Seoul-Metro,2018,5,1220
Indonesia,Surabaya,South Korea,Seoul-Metro,2018,6,1855
Indonesia,Surabaya,South Korea,Seoul-Metro,2018,7,1647
Indonesia,Surabaya,South Korea,Seoul-Metro,2018,8,1382
Indonesia,Surabaya,South Korea,Seoul-Metro,2018,9,1443
Indonesia,Surabaya,South Korea,Seoul-Metro,2018,10,1521
Indonesia,Surabaya,South Korea,Seoul-Metro,2018,11,1490
Indonesia,Surabaya,South Korea,Seoul-Metro,2018,12,1700
Indonesia,Surabaya,South Korea,Seoul-Metro,2019,1,1769
Indonesia,Surabaya,South Korea,Seoul-Metro,2019,2,1276
Indonesia,Surabaya,South Korea,Seoul-Metro,2019,3,1847
Indonesia,Surabaya,South Korea,Seoul-Metro,2019,4,1991
Indonesia,Surabaya,South Korea,Seoul-Metro,2019,5,1976
Indonesia,Surabaya,South Korea,Seoul-Metro,2019,6,2082
Indonesia,Surabaya,South Korea,Seoul-Metro,2019,7,1674
Indonesia,Surabaya,South Korea,Seoul-Metro,2019,8,1348
Indonesia,Surabaya,South Korea,Seoul-Metro,2019,9,1400
Indonesia,Surabaya,South Korea,Seoul-Metro,2019,10,1843
Indonesia,Surabaya,South Korea,Seoul-Metro,2019,11,1595
Indonesia,Surabaya,South Korea,Seoul-Metro,2019,12,2068
Indonesia,Surabaya,South Korea,Seoul-Metro,2020,1,1784
Indonesia,Surabaya,South Korea,Seoul-Metro,2020,2,1402
Indonesia,Surabaya,South Korea,Seoul-Metro,2020,3,736
Indonesia,Surabaya,South Korea,Seoul-Metro,2020,4,503
Indonesia,Surabaya,South Korea,Seoul-Metro,2020,5,148
Indonesia,Surabaya,South Korea,Seoul-Metro,2020,6,190
Indonesia,Surabaya,South Korea,Seoul-Metro,2020,7,172
Indonesia,Surabaya,South Korea,Seoul-Metro,2020,8,200
Indonesia,Surabaya,South Korea,Seoul-Metro,2020,9,188
Indonesia,Surabaya,South Korea,Seoul-Metro,2020,10,268
Indonesia,Surabaya,South Korea,Seoul-Metro,2020,11,268
Indonesia,Surabaya,South Korea,Seoul-Metro,2020,12,347
Indonesia,Surabaya,South Korea,Seoul-Metro,2021,1,292
Indonesia,Surabaya,South Korea,Seoul-Metro,2021,2,277
Indonesia,Surabaya,South Korea,Seoul-Metro,2021,3,353
Indonesia,Surabaya,South Korea,Seoul-Metro,2021,4,309
Indonesia,Surabaya,South Korea,Seoul-Metro,2021,5,284
Indonesia,Surabaya,South Korea,Seoul-Metro,2021,6,426
Indonesia,Surabaya,South Korea,Seoul-Metro,2021,7,206
Indonesia,Surabaya,South Korea,Seoul-Metro,2021,8,215
Indonesia,Surabaya,South Korea,Seoul-Metro,2021,9,241
Indonesia,Surabaya,South Korea,Seoul-Metro,2021,10,280
Indonesia,Surabaya,South Korea,Seoul-Metro,2021,11,217
Indonesia,Surabaya,South Korea,Seoul-Metro,2021,12,285
Indonesia,Surabaya,South Korea,Seoul-Metro,2022,1,230
Indonesia,Surabaya,South Korea,Seoul-Metro,2022,2,297
Indonesia,Surabaya,South Korea,Seoul-Metro,2022,3,354
Indonesia,Surabaya,South Korea,Seoul-Metro,2022,4,238
Indonesia,Surabaya,South Korea,Seoul-Metro,2022,5,539
Indonesia,Surabaya,South Korea,Seoul-Metro,2022,6,385
Indonesia,Surabaya,South Korea,Seoul-Metro,2022,7,447
Indonesia,Surabaya,South Korea,Seoul-Metro,2022,8,545
Indonesia,Surabaya,South Korea,Seoul-Metro,2022,9,461
Indonesia,Surabaya,South Korea,Seoul-Metro,2022,10,463
Indonesia,Surabaya,South Korea,Seoul-Metro,2022,11,747
Indonesia,Surabaya,South Korea,Seoul-Metro,2022,12,1247
Indonesia,Surabaya,South Korea,Seoul-Metro,2023,1,1320
Indonesia,Surabaya,South Korea,Seoul-Metro,2023,2,1099
Indonesia,Surabaya,South Korea,Seoul-Metro,2023,3,1257
Indonesia,Surabaya,South Korea,Seoul-Metro,2023,4,1163
Indonesia,Surabaya,South Korea,Seoul-Metro,2023,5,1455
Indonesia,Surabaya,South Korea,Seoul-Metro,2023,6,1819
Indonesia,Surabaya,South Korea,Seoul-Metro,2023,7,1545
Indonesia,Surabaya,South Korea,Seoul-Metro,2023,8,1543
Indonesia,Surabaya,South Korea,Seoul-Metro,2023,9,1118
Indonesia,Surabaya,South Korea,Seoul-Metro,2023,10,1655
Indonesia,Surabaya,South Korea,Seoul-Metro,2023,11,1396
Indonesia,Surabaya,South Korea,Seoul-Metro,2023,12,1577
Indonesia,Surabaya,South Korea,Seoul-Metro,2024,1,1326
Indonesia,Surabaya,South Korea,Seoul-Metro,2024,2,1136
Indonesia,Surabaya,South Korea,Seoul-Metro,2024,3,1167
Indonesia,Surabaya,South Korea,Seoul-Metro,2024,4,1519
Indonesia,Surabaya,South Korea,Seoul-Metro,2024,5,1302
Indonesia,Surabaya,South Korea,Seoul-Metro,2024,6,1243
Indonesia,Jakarta-Metro,South Korea,Jeju,2018,1,1030
Indonesia,Jakarta-Metro,South Korea,Jeju,2018,2,671
Indonesia,Jakarta-Metro,South Korea,Jeju,2018,3,1705
Indonesia,Jakarta-Metro,South Korea,Jeju,2018,4,2107
Indonesia,Jakarta-Metro,South Korea,Jeju,2018,5,1176
Indonesia,Jakarta-Metro,South Korea,Jeju,2018,6,3099
Indonesia,Jakarta-Metro,South Korea,Jeju,2018,7,938
Indonesia,Jakarta-Metro,South Korea,Jeju,2018,8,472
Indonesia,Jakarta-Metro,South Korea,Jeju,2018,9,371
Indonesia,Jakarta-Metro,South Korea,Jeju,2018,10,1422
Indonesia,Jakarta-Metro,South Korea,Jeju,2018,11,1118
Indonesia,Jakarta-Metro,South Korea,Jeju,2018,12,3659
Indonesia,Jakarta-Metro,South Korea,Jeju,2019,1,890
Indonesia,Jakarta-Metro,South Korea,Jeju,2019,2,597
Indonesia,Jakarta-Metro,South Korea,Jeju,2019,3,1877
Indonesia,Jakarta-Metro,South Korea,Jeju,2019,4,2459
Indonesia,Jakarta-Metro,South Korea,Jeju,2019,5,1008
Indonesia,Jakarta-Metro,South Korea,Jeju,2019,6,2941
Indonesia,Jakarta-Metro,South Korea,Jeju,2019,7,621
Indonesia,Jakarta-Metro,South Korea,Jeju,2019,8,243
Indonesia,Jakarta-Metro,South Korea,Jeju,2019,9,837
Indonesia,Jakarta-Metro,South Korea,Jeju,2019,10,1274
Indonesia,Jakarta-Metro,South Korea,Jeju,2019,11,1008
Indonesia,Jakarta-Metro,South Korea,Jeju,2019,12,2640
Indonesia,Jakarta-Metro,South Korea,Jeju,2020,1,876
Indonesia,Jakarta-Metro,South Korea,Jeju,2020,2,384
Indonesia,Jakarta-Metro,South Korea,Jeju,2020,3,16
Indonesia,Jakarta-Metro,South Korea,Jeju,2020,4,22
Indonesia,Jakarta-Metro,South Korea,Jeju,2020,5,71
Indonesia,Jakarta-Metro,South Korea,Jeju,2020,6,52
Indonesia,Jakarta-Metro,South Korea,Jeju,2020,7,5
Indonesia,Jakarta-Metro,South Korea,Jeju,2020,8,48
Indonesia,Jakarta-Metro,South Korea,Jeju,2020,9,133
Indonesia,Jakarta-Metro,South Korea,Jeju,2020,10,1
Indonesia,Jakarta-Metro,South Korea,Jeju,2020,11,26
Indonesia,Jakarta-Metro,South Korea,Jeju,2020,12,1
Indonesia,Jakarta-Metro,South Korea,Jeju,2021,2,3
Indonesia,Jakarta-Metro,South Korea,Jeju,2021,3,4
Indonesia,Jakarta-Metro,South Korea,Jeju,2021,4,7
Indonesia,Jakarta-Metro,South Korea,Jeju,2021,5,7
Indonesia,Jakarta-Metro,South Korea,Jeju,2021,6,20
Indonesia,Jakarta-Metro,South Korea,Jeju,2021,7,10
Indonesia,Jakarta-Metro,South Korea,Jeju,2021,9,15
Indonesia,Jakarta-Metro,South Korea,Jeju,2021,11,1
Indonesia,Jakarta-Metro,South Korea,Jeju,2022,2,4
Indonesia,Jakarta-Metro,South Korea,Jeju,2022,3,5
Indonesia,Jakarta-Metro,South Korea,Jeju,2022,4,4
Indonesia,Jakarta-Metro,South Korea,Jeju,2022,5,10
Indonesia,Jakarta-Metro,South Korea,Jeju,2022,6,15
Indonesia,Jakarta-Metro,South Korea,Jeju,2022,7,96
Indonesia,Jakarta-Metro,South Korea,Jeju,2022,8,84
Indonesia,Jakarta-Metro,South Korea,Jeju,2022,9,105
Indonesia,Jakarta-Metro,South Korea,Jeju,2022,10,221
Indonesia,Jakarta-Metro,South Korea,Jeju,2022,11,168
Indonesia,Jakarta-Metro,South Korea,Jeju,2022,12,895
Indonesia,Jakarta-Metro,South Korea,Jeju,2023,1,494
Indonesia,Jakarta-Metro,South Korea,Jeju,2023,2,216
Indonesia,Jakarta-Metro,South Korea,Jeju,2023,3,314
Indonesia,Jakarta-Metro,South Korea,Jeju,2023,4,545
Indonesia,Jakarta-Metro,South Korea,Jeju,2023,5,359
Indonesia,Jakarta-Metro,South Korea,Jeju,2023,6,390
Indonesia,Jakarta-Metro,South Korea,Jeju,2023,7,240
Indonesia,Jakarta-Metro,South Korea,Jeju,2023,8,203
Indonesia,Jakarta-Metro,South Korea,Jeju,2023,9,172
Indonesia,Jakarta-Metro,South Korea,Jeju,2023,10,548
Indonesia,Jakarta-Metro,South Korea,Jeju,2023,11,226
Indonesia,Jakarta-Metro,South Korea,Jeju,2023,12,504
Indonesia,Jakarta-Metro,South Korea,Jeju,2024,1,144
Indonesia,Jakarta-Metro,South Korea,Jeju,2024,2,78
Indonesia,Jakarta-Metro,South Korea,Jeju,2024,3,285
Indonesia,Jakarta-Metro,South Korea,Jeju,2024,4,326
Indonesia,Jakarta-Metro,South Korea,Jeju,2024,5,363
Indonesia,Jakarta-Metro,South Korea,Jeju,2024,6,324
Indonesia,Denpasar-Bali,South Korea,Busan,2018,1,457
Indonesia,Denpasar-Bali,South Korea,Busan,2018,2,418
Indonesia,Denpasar-Bali,South Korea,Busan,2018,3,409
Indonesia,Denpasar-Bali,South Korea,Busan,2018,4,298
Indonesia,Denpasar-Bali,South Korea,Busan,2018,5,271
Indonesia,Denpasar-Bali,South Korea,Busan,2018,6,478
Indonesia,Denpasar-Bali,South Korea,Busan,2018,7,503
Indonesia,Denpasar-Bali,South Korea,Busan,2018,8,667
Indonesia,Denpasar-Bali,South Korea,Busan,2018,9,514
Indonesia,Denpasar-Bali,South Korea,Busan,2018,10,478
Indonesia,Denpasar-Bali,South Korea,Busan,2018,11,669
Indonesia,Denpasar-Bali,South Korea,Busan,2018,12,845
Indonesia,Denpasar-Bali,South Korea,Busan,2019,1,619
Indonesia,Denpasar-Bali,South Korea,Busan,2019,2,520
Indonesia,Denpasar-Bali,South Korea,Busan,2019,3,480
Indonesia,Denpasar-Bali,South Korea,Busan,2019,4,522
Indonesia,Denpasar-Bali,South Korea,Busan,2019,5,548
