disease,city,year,week,cases
COVID-19,Sejong,2020,36,1
COVID-19,Sejong,2020,37,3
COVID-19,Sejong,2020,38,0
COVID-19,Sejong,2020,39,6
COVID-19,Sejong,2020,40,0
COVID-19,Sejong,2020,41,2
COVID-19,Sejong,2020,42,0
COVID-19,Sejong,2020,43,0
COVID-19,Sejong,2020,44,4
COVID-19,Sejong,2020,45,0
COVID-19,Sejong,2020,46,2
COVID-19,Sejong,2020,47,2
COVID-19,Sejong,2020,48,13
COVID-19,Sejong,2020,49,21
COVID-19,Sejong,2020,50,4
COVID-19,Sejong,2020,51,5
COVID-19,Sejong,2020,52,12
COVID-19,Sejong,2020,53,8
COVID-19,Sejong,2021,1,4
COVID-19,Sejong,2021,2,9
COVID-19,Sejong,2021,3,18
COVID-19,Sejong,2021,4,11
COVID-19,Sejong,2021,5,2
COVID-19,Sejong,2021,6,12
COVID-19,Sejong,2021,7,5
COVID-19,Sejong,2021,8,11
COVID-19,Sejong,2021,9,15
COVID-19,Sejong,2021,10,3
COVID-19,Sejong,2021,11,6
COVID-19,Sejong,2021,12,1
COVID-19,Sejong,2021,13,53
COVID-19,Sejong,2021,14,22
COVID-19,Sejong,2021,15,17
COVID-19,Sejong,2021,16,8
COVID-19,Sejong,2021,17,11
COVID-19,Sejong,2021,18,17
COVID-19,Sejong,2021,19,20
COVID-19,Sejong,2021,20,18
COVID-19,Sejong,2021,21,60
COVID-19,Sejong,2021,22,17
COVID-19,Sejong,2021,23,10
COVID-19,Sejong,2021,24,21
COVID-19,Sejong,2021,25,29
COVID-19,Sejong,2021,26,20
COVID-19,Sejong,2021,27,23
COVID-19,Sejong,2021,28,36
COVID-19,Sejong,2021,29,60
COVID-19,Sejong,2021,30,52
COVID-19,Sejong,2021,31,78
COVID-19,Sejong,2021,32,46
COVID-19,Sejong,2021,33,41
COVID-19,Sejong,2021,34,67
COVID-19,Sejong,2021,35,48
COVID-19,Sejong,2021,36,41
COVID-19,Sejong,2021,37,72
COVID-19,Sejong,2021,38,59
COVID-19,Sejong,2021,39,68
COVID-19,Sejong,2021,40,47
COVID-19,Sejong,2021,41,19
COVID-19,Sejong,2021,42,16
COVID-19,Sejong,2021,43,18
COVID-19,Sejong,2021,44,14
COVID-19,Sejong,2021,45,23
COVID-19,Sejong,2021,46,50
COVID-19,Sejong,2021,47,71
COVID-19,Sejong,2021,48,96
COVID-19,Sejong,2021,49,88
COVID-19,Sejong,2021,50,177
COVID-19,Sejong,2021,51,171
COVID-19,Sejong,2021,52,87
COVID-19,Sejong,2021,53,5
COVID-19,Sejong,2022,1,123
COVID-19,Sejong,2022,2,93
COVID-19,Sejong,2022,3,118
COVID-19,Sejong,2022,4,432
COVID-19,Sejong,2022,5,1281
COVID-19,Sejong,2022,6,2107
COVID-19,Sejong,2022,7,4157
COVID-19,Sejong,2022,8,6438
COVID-19,Sejong,2022,9,8563
COVID-19,Sejong,2022,10,13347
COVID-19,Sejong,2022,11,20104
COVID-19,Sejong,2022,12,21730
COVID-19,Sejong,2022,13,19886
COVID-19,Sejong,2022,14,13412
COVID-19,Sejong,2022,15,8897
COVID-19,Sejong,2022,16,5008
COVID-19,Sejong,2022,17,3180
COVID-19,Sejong,2022,18,2216
COVID-19,Sejong,2022,19,2097
COVID-19,Sejong,2022,20,1641
COVID-19,Sejong,2022,21,1206
COVID-19,Sejong,2022,22,741
COVID-19,Sejong,2022,23,629
COVID-19,Sejong,2022,24,397
COVID-19,Sejong,2022,25,428
COVID-19,Sejong,2022,26,432
COVID-19,Sejong,2022,27,972
COVID-19,Sejong,2022,28,1943
COVID-19,Sejong,2022,29,3445
COVID-19,Sejong,2022,30,4421
COVID-19,Sejong,2022,31,5787
COVID-19,Sejong,2022,32,7148
COVID-19,Sejong,2022,33,7284
COVID-19,Sejong,2022,34,6392
COVID-19,Sejong,2022,35,5327
COVID-19,Sejong,2022,36,3964
COVID-19,Sejong,2022,37,3469
COVID-19,Sejong,2022,38,1880
COVID-19,Sejong,2022,39,1647
COVID-19,Sejong,2022,40,1246
COVID-19,Sejong,2022,41,1229
COVID-19,Sejong,2022,42,1311
COVID-19,Sejong,2022,43,2215
COVID-19,Sejong,2022,44,2718
COVID-19,Sejong,2022,45,3238
COVID-19,Sejong,2022,46,3027
COVID-19,Sejong,2022,47,3005
COVID-19,Sejong,2022,48,3016
COVID-19,Sejong,2022,49,3693
COVID-19,Sejong,2022,50,3809
COVID-19,Sejong,2022,51,4050
COVID-19,Sejong,2022,52,3155
COVID-19,Sejong,2023,1,3754
COVID-19,Sejong,2023,2,2201
COVID-19,Sejong,2023,3,1510
COVID-19,Sejong,2023,4,1233
COVID-19,Sejong,2023,5,775
COVID-19,Sejong,2023,6,664
COVID-19,Sejong,2023,7,626
COVID-19,Sejong,2023,8,564
COVID-19,Sejong,2023,9,482
COVID-19,Sejong,2023,10,675
COVID-19,Sejong,2023,11,679
COVID-19,Sejong,2023,12,804
COVID-19,Sejong,2023,13,876
COVID-19,Sejong,2023,14,819
COVID-19,Sejong,2023,15,721
COVID-19,Sejong,2023,16,831
COVID-19,Sejong,2023,17,685
COVID-19,Sejong,2023,18,803
COVID-19,Sejong,2023,19,974
COVID-19,Sejong,2023,20,966
COVID-19,Sejong,2023,21,755
COVID-19,Sejong,2023,22,1076
COVID-19,Sejong,2023,23,849
COVID-19,Sejong,2023,24,856
COVID-19,Sejong,2023,25,841
COVID-19,Sejong,2023,26,707
COVID-19,Sejong,2023,27,922
COVID-19,Sejong,2023,28,1309
COVID-19,Sejong,2023,29,1743
COVID-19,Sejong,2023,30,2081
COVID-19,Sejong,2023,31,2775
COVID-19,Sejong,2023,32,2741
COVID-19,Sejong,2023,33,2357
COVID-19,Sejong,2023,34,2321
COVID-19,Sejong,2023,35,1242
COVID-19,Seoul,2020,4,1
COVID-19,Seoul,2020,5,7
COVID-19,Seoul,2020,6,4
COVID-19,Seoul,2020,7,2
COVID-19,Seoul,2020,8,12
COVID-19,Seoul,2020,9,56
COVID-19,Seoul,2020,10,38
COVID-19,Seoul,2020,11,127
COVID-19,Seoul,2020,12,77
COVID-19,Seoul,2020,13,86
COVID-19,Seoul,2020,14,142
COVID-19,Seoul,2020,15,50
COVID-19,Seoul,2020,16,22
COVID-19,Seoul,2020,17,5
COVID-19,Seoul,2020,18,8
COVID-19,Seoul,2020,19,26
COVID-19,Seoul,2020,20,72
COVID-19,Seoul,2020,21,33
COVID-19,Seoul,2020,22,93
COVID-19,Seoul,2020,23,113
COVID-19,Seoul,2020,24,139
COVID-19,Seoul,2020,25,106
COVID-19,Seoul,2020,26,79
COVID-19,Seoul,2020,27,71
COVID-19,Seoul,2020,28,47
COVID-19,Seoul,2020,29,58
COVID-19,Seoul,2020,30,91
COVID-19,Seoul,2020,31,42
COVID-19,Seoul,2020,32,68
COVID-19,Seoul,2020,33,312
COVID-19,Seoul,2020,34,903
COVID-19,Seoul,2020,35,884
COVID-19,Seoul,2020,36,540
COVID-19,Seoul,2020,37,356
COVID-19,Seoul,2020,38,302
COVID-19,Seoul,2020,39,240
COVID-19,Seoul,2020,40,164
COVID-19,Seoul,2020,41,157
COVID-19,Seoul,2020,42,155
COVID-19,Seoul,2020,43,119
COVID-19,Seoul,2020,44,249
COVID-19,Seoul,2020,45,270
COVID-19,Seoul,2020,46,407
COVID-19,Seoul,2020,47,780
COVID-19,Seoul,2020,48,1139
COVID-19,Seoul,2020,49,1553
COVID-19,Seoul,2020,50,1979
COVID-19,Seoul,2020,51,2520
COVID-19,Seoul,2020,52,2716
COVID-19,Seoul,2020,53,1572
COVID-19,Seoul,2021,1,1654
COVID-19,Seoul,2021,2,1022
COVID-19,Seoul,2021,3,876
COVID-19,Seoul,2021,4,802
COVID-19,Seoul,2021,5,1008
COVID-19,Seoul,2021,6,1006
COVID-19,Seoul,2021,7,1186
COVID-19,Seoul,2021,8,879
COVID-19,Seoul,2021,9,840
COVID-19,Seoul,2021,10,870
COVID-19,Seoul,2021,11,818
COVID-19,Seoul,2021,12,856
COVID-19,Seoul,2021,13,1079
COVID-19,Seoul,2021,14,1371
COVID-19,Seoul,2021,15,1421
COVID-19,Seoul,2021,16,1365
COVID-19,Seoul,2021,17,1358
COVID-19,Seoul,2021,18,1376
COVID-19,Seoul,2021,19,1451
COVID-19,Seoul,2021,20,1419
COVID-19,Seoul,2021,21,1324
COVID-19,Seoul,2021,22,1412
COVID-19,Seoul,2021,23,1281
COVID-19,Seoul,2021,24,1217
COVID-19,Seoul,2021,25,1527
COVID-19,Seoul,2021,26,2092
COVID-19,Seoul,2021,27,3280
COVID-19,Seoul,2021,28,3625
COVID-19,Seoul,2021,29,3389
COVID-19,Seoul,2021,30,3215
COVID-19,Seoul,2021,31,3044
COVID-19,Seoul,2021,32,3483
COVID-19,Seoul,2021,33,3388
COVID-19,Seoul,2021,34,3713
COVID-19,Seoul,2021,35,3736
COVID-19,Seoul,2021,36,4269
COVID-19,Seoul,2021,37,4811
COVID-19,Seoul,2021,38,5598
COVID-19,Seoul,2021,39,6049
COVID-19,Seoul,2021,40,4683
COVID-19,Seoul,2021,41,4090
COVID-19,Seoul,2021,42,3250
COVID-19,Seoul,2021,43,4633
COVID-19,Seoul,2021,44,5935
COVID-19,Seoul,2021,45,6273
COVID-19,Seoul,2021,46,8650
COVID-19,Seoul,2021,47,11226
COVID-19,Seoul,2021,48,13459
COVID-19,Seoul,2021,49,17358
COVID-19,Seoul,2021,50,18768
COVID-19,Seoul,2021,51,15791
COVID-19,Seoul,2021,52,8078
COVID-19,Seoul,2021,53,805
COVID-19,Seoul,2022,1,10157
COVID-19,Seoul,2022,2,6351
COVID-19,Seoul,2022,3,8949
COVID-19,Seoul,2022,4,22348
COVID-19,Seoul,2022,5,40288
COVID-19,Seoul,2022,6,72861
COVID-19,Seoul,2022,7,133416
COVID-19,Seoul,2022,8,228146
COVID-19,Seoul,2022,9,308308
COVID-19,Seoul,2022,10,422887
COVID-19,Seoul,2022,11,562397
COVID-19,Seoul,2022,12,474913
COVID-19,Seoul,2022,13,384598
COVID-19,Seoul,2022,14,262031
COVID-19,Seoul,2022,15,166119
COVID-19,Seoul,2022,16,98509
COVID-19,Seoul,2022,17,58557
COVID-19,Seoul,2022,18,41631
COVID-19,Seoul,2022,19,36701
COVID-19,Seoul,2022,20,27757
COVID-19,Seoul,2022,21,19163
COVID-19,Seoul,2022,22,15590
COVID-19,Seoul,2022,23,10379
COVID-19,Seoul,2022,24,9258
COVID-19,Seoul,2022,25,10516
COVID-19,Seoul,2022,26,15337
COVID-19,Seoul,2022,27,29967
COVID-19,Seoul,2022,28,57962
COVID-19,Seoul,2022,29,100723
COVID-19,Seoul,2022,30,115365
COVID-19,Seoul,2022,31,134376
COVID-19,Seoul,2022,32,152080
COVID-19,Seoul,2022,33,139843
COVID-19,Seoul,2022,34,114688
COVID-19,Seoul,2022,35,96735
COVID-19,Seoul,2022,36,74841
COVID-19,Seoul,2022,37,67851
COVID-19,Seoul,2022,38,42566
COVID-19,Seoul,2022,39,40397
COVID-19,Seoul,2022,40,30112
COVID-19,Seoul,2022,41,30163
COVID-19,Seoul,2022,42,36972
COVID-19,Seoul,2022,43,48988
COVID-19,Seoul,2022,44,60513
COVID-19,Seoul,2022,45,72002
COVID-19,Seoul,2022,46,71147
COVID-19,Seoul,2022,47,74357
COVID-19,Seoul,2022,48,71968
COVID-19,Seoul,2022,49,79122
COVID-19,Seoul,2022,50,85014
COVID-19,Seoul,2022,51,86863
COVID-19,Seoul,2022,52,74713
COVID-19,Seoul,2023,1,83777
COVID-19,Seoul,2023,2,52018
COVID-19,Seoul,2023,3,35279
COVID-19,Seoul,2023,4,25620
COVID-19,Seoul,2023,5,18044
COVID-19,Seoul,2023,6,15990
COVID-19,Seoul,2023,7,14261
COVID-19,Seoul,2023,8,13302
COVID-19,Seoul,2023,9,12950
COVID-19,Seoul,2023,10,14014
COVID-19,Seoul,2023,11,13149
COVID-19,Seoul,2023,12,15366
COVID-19,Seoul,2023,13,16984
COVID-19,Seoul,2023,14,18189
COVID-19,Seoul,2023,15,19149
COVID-19,Seoul,2023,16,23313
COVID-19,Seoul,2023,17,23694
COVID-19,Seoul,2023,18,25918
COVID-19,Seoul,2023,19,31742
COVID-19,Seoul,2023,20,31922
COVID-19,Seoul,2023,21,27035
COVID-19,Seoul,2023,22,28873
COVID-19,Seoul,2023,23,25597
COVID-19,Seoul,2023,24,23774
COVID-19,Seoul,2023,25,23518
COVID-19,Seoul,2023,26,25864
COVID-19,Seoul,2023,27,31582
COVID-19,Seoul,2023,28,35923
COVID-19,Seoul,2023,29,49185
COVID-19,Seoul,2023,30,57537
COVID-19,Seoul,2023,31,65067
COVID-19,Seoul,2023,32,63667
COVID-19,Seoul,2023,33,53276
COVID-19,Seoul,2023,34,47617
COVID-19,Seoul,2023,35,26543
COVID-19,Ulsan,2020,4,0
COVID-19,Ulsan,2020,5,0
COVID-19,Ulsan,2020,6,0
COVID-19,Ulsan,2020,7,0
COVID-19,Ulsan,2020,8,1
COVID-19,Ulsan,2020,9,16
COVID-19,Ulsan,2020,10,7
COVID-19,Ulsan,2020,11,4
COVID-19,Ulsan,2020,12,8
COVID-19,Ulsan,2020,13,3
COVID-19,Ulsan,2020,14,1
COVID-19,Ulsan,2020,15,1
COVID-19,Ulsan,2020,16,1
COVID-19,Ulsan,2020,17,1
COVID-19,Ulsan,2020,18,0
COVID-19,Ulsan,2020,19,1
COVID-19,Ulsan,2020,20,1
COVID-19,Ulsan,2020,21,5
COVID-19,Ulsan,2020,22,2
COVID-19,Ulsan,2020,23,1
COVID-19,Ulsan,2020,24,0
COVID-19,Ulsan,2020,25,0
COVID-19,Ulsan,2020,26,2
COVID-19,Ulsan,2020,27,0
COVID-19,Ulsan,2020,28,0
COVID-19,Ulsan,2020,29,2
COVID-19,Ulsan,2020,30,1
COVID-19,Ulsan,2020,31,1
COVID-19,Ulsan,2020,32,1
COVID-19,Ulsan,2020,33,5
COVID-19,Ulsan,2020,34,10
COVID-19,Ulsan,2020,35,9
COVID-19,Ulsan,2020,36,29
COVID-19,Ulsan,2020,37,27
COVID-19,Ulsan,2020,38,2
COVID-19,Ulsan,2020,39,3
COVID-19,Ulsan,2020,40,3
COVID-19,Ulsan,2020,41,7
COVID-19,Ulsan,2020,42,1
COVID-19,Ulsan,2020,43,2
COVID-19,Ulsan,2020,44,5
COVID-19,Ulsan,2020,45,3
COVID-19,Ulsan,2020,46,1
COVID-19,Ulsan,2020,47,5
COVID-19,Ulsan,2020,48,23
COVID-19,Ulsan,2020,49,27
COVID-19,Ulsan,2020,50,207
COVID-19,Ulsan,2020,51,115
COVID-19,Ulsan,2020,52,71
COVID-19,Ulsan,2020,53,57
COVID-19,Ulsan,2021,1,72
COVID-19,Ulsan,2021,2,74
COVID-19,Ulsan,2021,3,27
COVID-19,Ulsan,2021,4,24
COVID-19,Ulsan,2021,5,7
COVID-19,Ulsan,2021,6,11
COVID-19,Ulsan,2021,7,43
COVID-19,Ulsan,2021,8,15
COVID-19,Ulsan,2021,9,12
COVID-19,Ulsan,2021,10,65
COVID-19,Ulsan,2021,11,27
COVID-19,Ulsan,2021,12,20
COVID-19,Ulsan,2021,13,43
COVID-19,Ulsan,2021,14,89
COVID-19,Ulsan,2021,15,188
COVID-19,Ulsan,2021,16,251
COVID-19,Ulsan,2021,17,275
COVID-19,Ulsan,2021,18,221
COVID-19,Ulsan,2021,19,164
COVID-19,Ulsan,2021,20,140
COVID-19,Ulsan,2021,21,67
COVID-19,Ulsan,2021,22,54
COVID-19,Ulsan,2021,23,49
COVID-19,Ulsan,2021,24,54
COVID-19,Ulsan,2021,25,67
COVID-19,Ulsan,2021,26,52
COVID-19,Ulsan,2021,27,82
COVID-19,Ulsan,2021,28,82
COVID-19,Ulsan,2021,29,116
COVID-19,Ulsan,2021,30,95
COVID-19,Ulsan,2021,31,152
COVID-19,Ulsan,2021,32,272
COVID-19,Ulsan,2021,33,246
COVID-19,Ulsan,2021,34,219
COVID-19,Ulsan,2021,35,296
COVID-19,Ulsan,2021,36,311
COVID-19,Ulsan,2021,37,195
COVID-19,Ulsan,2021,38,157
COVID-19,Ulsan,2021,39,152
COVID-19,Ulsan,2021,40,73
COVID-19,Ulsan,2021,41,60
COVID-19,Ulsan,2021,42,23
COVID-19,Ulsan,2021,43,39
COVID-19,Ulsan,2021,44,48
COVID-19,Ulsan,2021,45,46
COVID-19,Ulsan,2021,46,55
COVID-19,Ulsan,2021,47,65
COVID-19,Ulsan,2021,48,83
COVID-19,Ulsan,2021,49,231
COVID-19,Ulsan,2021,50,401
COVID-19,Ulsan,2021,51,313
COVID-19,Ulsan,2021,52,210
COVID-19,Ulsan,2021,53,67
COVID-19,Ulsan,2022,1,357
COVID-19,Ulsan,2022,2,175
COVID-19,Ulsan,2022,3,394
COVID-19,Ulsan,2022,4,1035
COVID-19,Ulsan,2022,5,2570
COVID-19,Ulsan,2022,6,4941
COVID-19,Ulsan,2022,7,10591
COVID-19,Ulsan,2022,8,20185
COVID-19,Ulsan,2022,9,30346
COVID-19,Ulsan,2022,10,47369
COVID-19,Ulsan,2022,11,61737
COVID-19,Ulsan,2022,12,53576
COVID-19,Ulsan,2022,13,43188
COVID-19,Ulsan,2022,14,30703
COVID-19,Ulsan,2022,15,19944
COVID-19,Ulsan,2022,16,13046
COVID-19,Ulsan,2022,17,8788
COVID-19,Ulsan,2022,18,6464
COVID-19,Ulsan,2022,19,6380
COVID-19,Ulsan,2022,20,4700
COVID-19,Ulsan,2022,21,3570
COVID-19,Ulsan,2022,22,2384
COVID-19,Ulsan,2022,23,1979
COVID-19,Ulsan,2022,24,1761
COVID-19,Ulsan,2022,25,1604
COVID-19,Ulsan,2022,26,1864
COVID-19,Ulsan,2022,27,3326
COVID-19,Ulsan,2022,28,7146
COVID-19,Ulsan,2022,29,12517
COVID-19,Ulsan,2022,30,14465
COVID-19,Ulsan,2022,31,18390
COVID-19,Ulsan,2022,32,21429
COVID-19,Ulsan,2022,33,20932
COVID-19,Ulsan,2022,34,16603
COVID-19,Ulsan,2022,35,10773
COVID-19,Ulsan,2022,36,7533
COVID-19,Ulsan,2022,37,6846
COVID-19,Ulsan,2022,38,3614
COVID-19,Ulsan,2022,39,3302
COVID-19,Ulsan,2022,40,2692
COVID-19,Ulsan,2022,41,3000
COVID-19,Ulsan,2022,42,3343
COVID-19,Ulsan,2022,43,4686
COVID-19,Ulsan,2022,44,5386
COVID-19,Ulsan,2022,45,6446
COVID-19,Ulsan,2022,46,7062
COVID-19,Ulsan,2022,47,6967
COVID-19,Ulsan,2022,48,6799
COVID-19,Ulsan,2022,49,8155
COVID-19,Ulsan,2022,50,9928
COVID-19,Ulsan,2022,51,10781
COVID-19,Ulsan,2022,52,9537
COVID-19,Ulsan,2023,1,11666
COVID-19,Ulsan,2023,2,7049
COVID-19,Ulsan,2023,3,4575
COVID-19,Ulsan,2023,4,3905
COVID-19,Ulsan,2023,5,2923
COVID-19,Ulsan,2023,6,2492
COVID-19,Ulsan,2023,7,1990
COVID-19,Ulsan,2023,8,1424
COVID-19,Ulsan,2023,9,1280
COVID-19,Ulsan,2023,10,1102
COVID-19,Ulsan,2023,11,844
COVID-19,Ulsan,2023,12,728
COVID-19,Ulsan,2023,13,660
COVID-19,Ulsan,2023,14,655
COVID-19,Ulsan,2023,15,586
COVID-19,Ulsan,2023,16,742
COVID-19,Ulsan,2023,17,882
COVID-19,Ulsan,2023,18,1179
COVID-19,Ulsan,2023,19,1796
COVID-19,Ulsan,2023,20,2113
COVID-19,Ulsan,2023,21,2355
COVID-19,Ulsan,2023,22,2602
COVID-19,Ulsan,2023,23,2814
COVID-19,Ulsan,2023,24,2920
COVID-19,Ulsan,2023,25,2796
COVID-19,Ulsan,2023,26,3085
COVID-19,Ulsan,2023,27,4226
COVID-19,Ulsan,2023,28,5428
COVID-19,Ulsan,2023,29,7674
COVID-19,Ulsan,2023,30,8808
COVID-19,Ulsan,2023,31,7869
COVID-19,Ulsan,2023,32,7394
COVID-19,Ulsan,2023,33,5164
COVID-19,Ulsan,2023,34,5215
COVID-19,Ulsan,2023,35,3006
